# x y z w pot
-0.0020484065476 0.010767877447 0.69324032957 6.7815615454e-08 1
-0.0020484065476 0.0067633598657 0.71077156689 6.7815615454e-08 1
-0.0020484065476 0.0067633598657 0.68923581199 6.7815615454e-08 1
-0.010767877447 0.0020484065476 0.70676704931 6.7815615454e-08 1
-0.010767877447 0.0020484065476 0.69324032957 6.7815615454e-08 1
-0.010767877447 0.0067633598657 0.70205209599 6.7815615454e-08 1
-0.010767877447 0.0067633598657 0.69795528289 6.7815615454e-08 1
-0.0067633598657 0.0020484065476 0.71077156689 6.7815615454e-08 1
-0.0067633598657 0.0020484065476 0.68923581199 6.7815615454e-08 1
-0.0067633598657 0.010767877447 0.70205209599 6.7815615454e-08 1
-0.0067633598657 0.010767877447 0.69795528289 6.7815615454e-08 1
-0.019737383231 0.0 0.70000368944 6.8806391532e-08 1
-0.013956437526 0.0 0.71396012697 2.2069839113e-07 1
-0.013956437526 0.0 0.68604725191 2.2069839113e-07 1
-0.013956437526 0.013956437526 0.70000368944 2.2069839113e-07 1
-0.011395383522 0.011395383522 0.71139907296 2.1515776391e-07 1
-0.011395383522 0.011395383522 0.68860830592 2.1515776391e-07 1
-0.013249652946 0.013249652946 0.70620511592 2.1652131033e-07 1
-0.013249652946 0.013249652946 0.69380226296 2.1652131033e-07 1
-0.013249652946 0.0062014264843 0.71325334239 2.1652131033e-07 1
-0.013249652946 0.0062014264843 0.68675403649 2.1652131033e-07 1
-0.0062014264843 0.013249652946 0.71325334239 2.1652131033e-07 1
-0.0062014264843 0.013249652946 0.68675403649 2.1652131033e-07 1
-0.0057089702575 0.0057089702575 0.71801423119 1.9913127381e-07 1
-0.0057089702575 0.0057089702575 0.68199314769 1.9913127381e-07 1
-0.0057089702575 0.018010541747 0.7057126597 1.9913127381e-07 1
-0.0057089702575 0.018010541747 0.69429471918 1.9913127381e-07 1
-0.018010541747 0.0057089702575 0.7057126597 1.9913127381e-07 1
-0.018010541747 0.0057089702575 0.69429471918 1.9913127381e-07 1
-0.0087770824353 0.0087770824353 0.71534937107 2.1304950518e-07 1
-0.0087770824353 0.0087770824353 0.68465800781 2.1304950518e-07 1
-0.0087770824353 0.015345681629 0.70878077188 2.1304950518e-07 1
-0.0087770824353 0.015345681629 0.69122660701 2.1304950518e-07 1
-0.015345681629 0.0087770824353 0.70878077188 2.1304950518e-07 1
-0.015345681629 0.0087770824353 0.69122660701 2.1304950518e-07 1
-0.0025645481676 0.0025645481676 0.71940499048 1.585401423e-07 1
-0.0025645481676 0.0025645481676 0.6806023884 1.585401423e-07 1
-0.0025645481676 0.019401301044 0.70256823761 1.585401423e-07 1
-0.0025645481676 0.019401301044 0.69743914127 1.585401423e-07 1
-0.019401301044 0.0025645481676 0.70256823761 1.585401423e-07 1
-0.019401301044 0.0025645481676 0.69743914127 1.585401423e-07 1
-0.0068245993374 0.018519966002 0.70000368944 1.9502407569e-07 1
-0.018519966002 0.0068245993374 0.70000368944 1.9502407569e-07 1
-0.0068245993374 0.0 0.71852365544 1.9502407569e-07 1
-0.0068245993374 0.0 0.68148372344 1.9502407569e-07 1
-0.018519966002 0.0 0.70682828878 1.9502407569e-07 1
-0.018519966002 0.0 0.6931790901 1.9502407569e-07 1
-0.0031390671907 0.016501163233 0.71036815595 2.1349258655e-07 1
-0.0031390671907 0.016501163233 0.68963922293 2.1349258655e-07 1
-0.0031390671907 0.010364466506 0.71650485267 2.1349258655e-07 1
-0.0031390671907 0.010364466506 0.68350252621 2.1349258655e-07 1
-0.016501163233 0.0031390671907 0.71036815595 2.1349258655e-07 1
-0.016501163233 0.0031390671907 0.68963922293 2.1349258655e-07 1
-0.016501163233 0.010364466506 0.70314275663 2.1349258655e-07 1
-0.016501163233 0.010364466506 0.69686462225 2.1349258655e-07 1
-0.010364466506 0.0031390671907 0.71650485267 2.1349258655e-07 1
-0.010364466506 0.0031390671907 0.68350252621 2.1349258655e-07 1
-0.010364466506 0.016501163233 0.70314275663 2.1349258655e-07 1
-0.010364466506 0.016501163233 0.69686462225 2.1349258655e-07 1
-0.028758613226 0.0 0.70000368944 1.8914526151e-07 1
-0.02033541043 0.0 0.72033909987 6.066886226e-07 1
-0.02033541043 0.0 0.67966827901 6.066886226e-07 1
-0.02033541043 0.02033541043 0.70000368944 6.066886226e-07 1
-0.016603793088 0.016603793088 0.71660748253 5.9145772094e-07 1
-0.016603793088 0.016603793088 0.68339989635 5.9145772094e-07 1
-0.019305580684 0.019305580684 0.70903955927 5.9520604051e-07 1
-0.019305580684 0.019305580684 0.69096781961 5.9520604051e-07 1
-0.019305580684 0.0090358698326 0.71930927012 5.9520604051e-07 1
-0.019305580684 0.0090358698326 0.68069810876 5.9520604051e-07 1
-0.0090358698326 0.019305580684 0.71930927012 5.9520604051e-07 1
-0.0090358698326 0.019305580684 0.68069810876 5.9520604051e-07 1
-0.0083183300254 0.0083183300254 0.72624618562 5.4740171691e-07 1
-0.0083183300254 0.0083183300254 0.67376119326 5.4740171691e-07 1
-0.0083183300254 0.026242496182 0.70832201947 5.4740171691e-07 1
-0.0083183300254 0.026242496182 0.69168535942 5.4740171691e-07 1
-0.026242496182 0.0083183300254 0.70832201947 5.4740171691e-07 1
-0.026242496182 0.0083183300254 0.69168535942 5.4740171691e-07 1
-0.012788763133 0.012788763133 0.72236331622 5.856622252e-07 1
-0.012788763133 0.012788763133 0.67764406266 5.856622252e-07 1
-0.012788763133 0.02235962678 0.71279245257 5.856622252e-07 1
-0.012788763133 0.02235962678 0.68721492631 5.856622252e-07 1
-0.02235962678 0.012788763133 0.71279245257 5.856622252e-07 1
-0.02235962678 0.012788763133 0.68721492631 5.856622252e-07 1
-0.003736708559 0.003736708559 0.72827260971 4.3581876637e-07 1
-0.003736708559 0.003736708559 0.67173476917 4.3581876637e-07 1
-0.003736708559 0.028268920266 0.703740398 4.3581876637e-07 1
-0.003736708559 0.028268920266 0.69626698088 4.3581876637e-07 1
-0.028268920266 0.003736708559 0.703740398 4.3581876637e-07 1
-0.028268920266 0.003736708559 0.69626698088 4.3581876637e-07 1
-0.0099438720153 0.026984759477 0.70000368944 5.3611123873e-07 1
-0.026984759477 0.0099438720153 0.70000368944 5.3611123873e-07 1
-0.0099438720153 0.0 0.72698844892 5.3611123873e-07 1
-0.00023414385822 0.0 0.70000368944 4.5997547235e-13 1
-0.1243135773 -0.19543270266 0.82431726674 0.00014469127542 1
-0.065981777835 -0.21031669927 0.84323414457 0.0001444813578 1
-0.032426533206 -0.23722684497 0.80850998531 0.00013723094166 1
-0.10981374764 -0.27101520254 0.80981743708 0.00022184447351 1
-0.11589539779 -0.20510438211 0.90510807155 0.00023181420822 1
-0.14771566658 -0.23222300067 0.84771935602 0.00023000764427 1
-0.040368699855 -0.2190179518 0.91902164124 0.00023472236291 1
-0.078402878484 -0.24990891662 0.87019734498 0.00022967394994 1
-0.038530843303 -0.28188490989 0.82893634644 0.00021814836811 1
-0.12934080262 -0.3192070626 0.82934449206 0.00034444932174 1
-0.13650389037 -0.24157599547 0.94157968491 0.00035992894269 1
-0.17398243194 -0.27351684046 0.87398612138 0.00035712396081 1
-0.047547052642 -0.25796367287 0.95796736231 0.00036444432184 1
-0.092344460038 -0.29434766185 0.90046114109 0.00035660584656 1
-0.092344460038 -0.20045745165 0.99435135129 0.00035660584656 1
-0.045382388866 -0.33200961878 0.85186312142 0.00033871052205 1
-0.15113646682 -0.37299774432 0.85114015626 0.00052363151517 1
-0.15950663117 -0.28228479864 0.98228848808 0.00054716361949 1
-0.055559370272 -0.30143402002 1.0014377095 0.00055402789437 1
-0.10790574311 -0.34394920032 0.9342409168 0.00054211185207 1
0.1243135773 -0.19543270266 0.82431726674 0.00014469127542 1
0.0 -0.2156408215 0.85033900924 0.00014566585191 1
0.065981777835 -0.21031669927 0.84323414457 0.0001444813578 1
0.032426533206 -0.23722684497 0.80850998531 0.00013723094166 1
0.10981374764 -0.27101520254 0.80981743708 0.00022184447351 1
0.11589539779 -0.20510438211 0.90510807155 0.00023181420822 1
0.14771566658 -0.23222300067 0.84771935602 0.00023000764427 1
0.040368699855 -0.2190179518 0.91902164124 0.00023472236291 1
0.0 -0.25623530736 0.87863970376 0.00023155687412 1
0.078402878484 -0.24990891662 0.87019734498 0.00022967394994 1
0.038530843303 -0.28188490989 0.82893634644 0.00021814836811 1
0.12934080262 -0.3192070626 0.82934449206 0.00034444932174 1
0.13650389037 -0.24157599547 0.94157968491 0.00035992894269 1
0.17398243194 -0.27351684046 0.87398612138 0.00035712396081 1
0.047547052642 -0.25796367287 0.95796736231 0.00036444432184 1
0.0 -0.21040102869 1.0018026994 0.00035952939 1
0.0 -0.30179900992 0.91040471813 0.00035952939 1
0.092344460038 -0.29434766185 0.90046114109 0.00035660584656 1
0.092344460038 -0.20045745165 0.99435135129 0.00035660584656 1
0.045382388866 -0.33200961878 0.85186312142 0.00033871052205 1
0.15113646682 -0.37299774432 0.85114015626 0.00052363151517 1
0.15950663117 -0.28228479864 0.98228848808 0.00054716361949 1
0.055559370272 -0.30143402002 1.0014377095 0.00055402789437 1
0.0 -0.35265620071 0.94586012026 0.00054655621989 1
0.10790574311 -0.34394920032 0.9342409168 0.00054211185207 1
0.0 -0.48100215672 0.83188169489 0.00067518937594 1
0.0 -0.40914053267 0.98523851833 0.00081520953079 1
0.12518881881 -0.39903894713 0.97175828721 0.000808580586 1
0.061523643698 -0.45009621574 0.90587530217 0.00076800410045 1
0.16449246676 -0.52572070246 0.8644961562 0.00076431400684 1
0.0 -0.50694509506 0.97112076902 0.00080240120519 1
0.0 -0.5620364704 0.82088712992 0.00063428589956 1
0.11812963226 -0.49954784651 0.95883788205 0.00080223115139 1
0.057039200034 -0.53877539672 0.89226757524 0.00074237830055 1
0.0 -0.41459689172 0.81367513641 0.00045267988055 1
0.053029931547 -0.38795770334 0.87745347742 0.00051490739761 1
0.17534373256 -0.43274014604 0.875347422 0.00078101645587 1
0.11070554506 -0.47354350135 0.8107092345 0.00070385288907 1
-0.12518881881 -0.39903894713 0.97175828721 0.000808580586 1
-0.061523643698 -0.45009621574 0.90587530217 0.00076800410045 1
-0.16449246676 -0.52572070246 0.8644961562 0.00076431400684 1
-0.11812963226 -0.49954784651 0.95883788205 0.00080223115139 1
-0.057039200034 -0.53877539672 0.89226757524 0.00074237830055 1
-0.053029931547 -0.38795770334 0.87745347742 0.00051490739761 1
-0.17534373256 -0.43274014604 0.875347422 0.00078101645587 1
-0.11070554506 -0.47354350135 0.8107092345 0.00070385288907 1
-0.13187800545 -0.48100215672 0.70000368944 0.00067518937594 1
-0.10203344006 -0.55648553841 0.8020371295 0.00066858260211 1
-0.12088344048 -0.5620364704 0.70000368944 0.00063428589956 1
-0.041348858928 -0.42590177765 0.74135254837 0.00035701738067 1
-0.041348858928 -0.42590177765 0.65865483051 0.00035701738067 1
-0.095421973137 -0.40816794897 0.79542566258 0.00047189729742 1
-0.095421973137 -0.40816794897 0.6045817163 0.00047189729742 1
-0.11367144697 -0.41459689172 0.70000368944 0.00045267988055 1
-0.17744978798 -0.38795770334 0.75303362099 0.00051490739761 1
-0.17744978798 -0.38795770334 0.64697375789 0.00051490739761 1
-0.04797163394 -0.49411772662 0.74797532338 0.00053250509423 1
-0.04797163394 -0.49411772662 0.6520320555 0.00053250509423 1
0.13187800545 -0.48100215672 0.70000368944 0.00067518937594 1
0.10203344006 -0.55648553841 0.8020371295 0.00066858260211 1
0.12088344048 -0.5620364704 0.70000368944 0.00063428589956 1
0.0 -0.42989740692 0.70000368944 0.00012971545367 1
0.041348858928 -0.42590177765 0.74135254837 0.00035701738067 1
0.041348858928 -0.42590177765 0.65865483051 0.00035701738067 1
0.095421973137 -0.40816794897 0.79542566258 0.00047189729742 1
0.095421973137 -0.40816794897 0.6045817163 0.00047189729742 1
0.11367144697 -0.41459689172 0.70000368944 0.00045267988055 1
0.17744978798 -0.38795770334 0.75303362099 0.00051490739761 1
0.17744978798 -0.38795770334 0.64697375789 0.00051490739761 1
0.0 -0.4987533289 0.70000368944 0.00019347556623 1
0.04797163394 -0.49411772662 0.74797532338 0.00053250509423 1
0.04797163394 -0.49411772662 0.6520320555 0.00053250509423 1
0.028462996148 -0.21532805032 0.72846668559 0.00010179295536 1
0.028462996148 -0.21532805032 0.67154069329 0.00010179295536 1
0.075743769254 -0.20554643021 0.70000368944 0.00012521798417 1
0.0 -0.20554643021 0.77574745869 0.00012521798417 1
0.0 -0.20554643021 0.62425992019 0.00012521798417 1
0.0 -0.26287196936 0.70000368944 3.4571214043e-05 1
0.092416330119 -0.22807918828 0.79242001956 0.00013955605658 1
0.092416330119 -0.22807918828 0.60758735932 0.00013955605658 1
0.025283837032 -0.26042873775 0.72528752647 9.5150762189e-05 1
0.025283837032 -0.26042873775 0.67471985241 9.5150762189e-05 1
0.058348251454 -0.24958492618 0.75835194089 0.00012576807169 1
0.058348251454 -0.24958492618 0.64165543799 0.00012576807169 1
0.06950736767 -0.25351607072 0.70000368944 0.00012064632703 1
0.0 -0.25351607072 0.76951105711 0.00012064632703 1
0.0 -0.25351607072 0.63049632177 0.00012064632703 1
0.1503353198 -0.2156408215 0.70000368944 0.00014566585191 1
0.14323045513 -0.21031669927 0.76598546728 0.0001444813578 1
0.14323045513 -0.21031669927 0.63402191161 0.0001444813578 1
0.10850629587 -0.23722684497 0.73243022265 0.00013723094166 1
0.10850629587 -0.23722684497 0.66757715623 0.00013723094166 1
0.0 -0.31235774098 0.70000368944 5.4955929296e-05 1
0.030043531222 -0.30945456987 0.73004722066 0.0001512558556 1
0.030043531222 -0.30945456987 0.66996015822 0.0001512558556 1
0.069332337178 -0.29656940569 0.76933602662 0.00019992648353 1
0.069332337178 -0.29656940569 0.63067135226 0.00019992648353 1
0.08259216226 -0.30124059003 0.70000368944 0.00019178473193 1
0.0 -0.30124059003 0.7825958517 0.00019178473193 1
0.0 -0.30124059003 0.61741152718 0.00019178473193 1
0.17863601431 -0.25623530736 0.70000368944 0.00023155687412 1
0.17019365554 -0.24990891662 0.77840656792 0.00022967394994 1
0.17019365554 -0.24990891662 0.62160081096 0.00022967394994 1
0.128932657 -0.28188490989 0.73853453274 0.00021814836811 1
0.128932657 -0.28188490989 0.66147284614 0.00021814836811 1
0.0 -0.36790112158 0.70000368944 8.5327942915e-05 1
0.035385864932 -0.36448170926 0.73538955437 0.00023484910869 1
0.035385864932 -0.36448170926 0.66461782451 0.00023484910869 1
0.081660997194 -0.3493053082 0.78166468663 0.00031041810762 1
0.081660997194 -0.3493053082 0.61834269225 0.00031041810762 1
0.097278681278 -0.35480712145 0.70000368944 0.00029777672524 1
0.0 -0.35480712145 0.79728237072 0.00029777672524 1
0.15185943198 -0.33200961878 0.74538607831 0.00033871052205 1
0.15185943198 -0.33200961878 0.65462130057 0.00033871052205 1
0.0 -0.21905810543 0.70000368944 4.4178123217e-05 1
0.063361804039 -0.19989251394 0.76336549348 0.0001278550692 1
0.063361804039 -0.19989251394 0.6366418854 0.0001278550692 1
-0.028462996148 -0.21532805032 0.72846668559 0.00010179295536 1
-0.028462996148 -0.21532805032 0.67154069329 0.00010179295536 1
-0.075743769254 -0.20554643021 0.70000368944 0.00012521798417 1
-0.092416330119 -0.22807918828 0.79242001956 0.00013955605658 1
-0.092416330119 -0.22807918828 0.60758735932 0.00013955605658 1
-0.025283837032 -0.26042873775 0.72528752647 9.5150762189e-05 1
-0.025283837032 -0.26042873775 0.67471985241 9.5150762189e-05 1
-0.058348251454 -0.24958492618 0.75835194089 0.00012576807169 1
-0.058348251454 -0.24958492618 0.64165543799 0.00012576807169 1
-0.06950736767 -0.25351607072 0.70000368944 0.00012064632703 1
-0.1503353198 -0.2156408215 0.70000368944 0.00014566585191 1
-0.14323045513 -0.21031669927 0.76598546728 0.0001444813578 1
-0.14323045513 -0.21031669927 0.63402191161 0.0001444813578 1
-0.10850629587 -0.23722684497 0.73243022265 0.00013723094166 1
-0.10850629587 -0.23722684497 0.66757715623 0.00013723094166 1
-0.030043531222 -0.30945456987 0.73004722066 0.0001512558556 1
-0.030043531222 -0.30945456987 0.66996015822 0.0001512558556 1
-0.069332337178 -0.29656940569 0.76933602662 0.00019992648353 1
-0.069332337178 -0.29656940569 0.63067135226 0.00019992648353 1
-0.08259216226 -0.30124059003 0.70000368944 0.00019178473193 1
-0.17863601431 -0.25623530736 0.70000368944 0.00023155687412 1
-0.17019365554 -0.24990891662 0.77840656792 0.00022967394994 1
-0.17019365554 -0.24990891662 0.62160081096 0.00022967394994 1
-0.128932657 -0.28188490989 0.73853453274 0.00021814836811 1
-0.128932657 -0.28188490989 0.66147284614 0.00021814836811 1
-0.035385864932 -0.36448170926 0.73538955437 0.00023484910869 1
-0.035385864932 -0.36448170926 0.66461782451 0.00023484910869 1
-0.081660997194 -0.3493053082 0.78166468663 0.00031041810762 1
-0.081660997194 -0.3493053082 0.61834269225 0.00031041810762 1
-0.097278681278 -0.35480712145 0.70000368944 0.00029777672524 1
-0.15185943198 -0.33200961878 0.74538607831 0.00033871052205 1
-0.15185943198 -0.33200961878 0.65462130057 0.00033871052205 1
-0.063361804039 -0.19989251394 0.76336549348 0.0001278550692 1
-0.063361804039 -0.19989251394 0.6366418854 0.0001278550692 1
-0.40650817965 -0.40650817965 0.70000368944 0.00084580910686 1
-0.46580144966 -0.46580144966 0.70000368944 0.001220906471 1
-0.38899792606 -0.52694665659 0.77035861565 0.0012036662058 1
-0.38899792606 -0.52694665659 0.62964876323 0.0012035637666 1
-0.52694665659 -0.38899792606 0.77035861565 0.0012036662058 1
-0.52694665659 -0.38899792606 0.62964876323 0.0012035637666 1
-0.53087514296 -0.53087514296 0.70000368944 0.0017376189118 1
-0.55383939341 -0.55383939341 0.77406343227 1.1668916007e-09 1
-0.4990760379 -0.4990760379 0.6283084304 2.4513819245e-06 1
-0.40914053267 -0.28523482889 0.70000368944 0.00081520953079 1
-0.45009621574 -0.20587161273 0.76152733314 0.00076800410045 1
-0.45009621574 -0.20587161273 0.63848004574 0.00076800410045 1
-0.50694509506 -0.27111707958 0.70000368944 0.00080240120519 1
-0.45987002895 -0.33948120798 0.76140292511 0.00083386553497 1
-0.45987002895 -0.33948120798 0.63860445377 0.00083386538093 1
-0.53877539672 -0.1922638858 0.75704288948 0.00074237830055 1
-0.53877539672 -0.1922638858 0.64296448941 0.00074237826197 1
-0.57024114832 -0.25883911385 0.66761987602 3.2609528988e-09 1
-0.39903894713 -0.27175459777 0.82519250825 0.000808580586 1
-0.41335495112 -0.28252033964 0.98252402908 0.00083037647987 1
-0.4780690411 -0.22577399339 0.92577768283 0.00081167212629 1
-0.49954784651 -0.25883419261 0.8181333217 0.00080223115139 1
-0.44366873115 -0.31907236546 0.87846568214 0.00082868994872 1
-0.54780017607 -0.25870538081 0.95870907025 0.0011716305179 1
-0.50838223801 -0.36561225043 0.90449614266 0.0011961953631 1
-0.3972109821 -0.3972109821 0.82225209084 0.00083989553593 1
-0.45514816317 -0.45514816317 0.84008323874 0.001212370377 1
-0.42532809198 -0.42532809198 0.96858144235 0.0012041598541 1
-0.5187335642 -0.5187335642 0.85965272191 0.0017255321082 1
-0.27175459777 -0.39903894713 0.82519250825 0.000808580586 1
-0.28252033964 -0.41335495112 0.98252402908 0.00083037647987 1
-0.22577399339 -0.4780690411 0.92577768283 0.00081167212629 1
-0.25883419261 -0.49954784651 0.8181333217 0.00080223115139 1
-0.31907236546 -0.44366873115 0.87846568214 0.00082868994872 1
-0.25870538081 -0.54780017607 0.95870907025 0.0011716305179 1
-0.36561225043 -0.50838223801 0.90449614266 0.0011961953631 1
-0.37118679761 -0.37118679761 0.93439337094 0.00083420752038 1
-0.20510438211 -0.20510438211 0.81589908723 0.00023181420822 1
-0.21240781158 -0.21240781158 0.91241150102 0.00035935948647 1
-0.24157599547 -0.24157599547 0.83650757981 0.00035992894269 1
-0.24820138361 -0.24820138361 0.94820507305 0.00054629793272 1
-0.28228479864 -0.28228479864 0.85951032061 0.00054716361949 1
-0.20330081088 -0.31960810545 0.90330450032 0.00054289948884 1
-0.31960810545 -0.20330081088 0.90330450032 0.00054289948884 1
-0.34394920032 -0.23423722736 0.80790943255 0.00054211185207 1
-0.23423722736 -0.34394920032 0.80790943255 0.00054211185207 1
-0.2879553687 -0.2879553687 0.98795905814 0.00081482428558 1
-0.3274978652 -0.3274978652 0.88505822105 0.00081611549055 1
-0.23586314912 -0.37079918132 0.93586683856 0.0008097553764 1
-0.37079918132 -0.23586314912 0.93586683856 0.0008097553764 1
-0.2190179518 -0.2190179518 0.7403723893 0.00023472236291 1
-0.2190179518 -0.2190179518 0.65963498959 0.00023472236291 1
-0.25796367287 -0.25796367287 0.74755074208 0.00036444432184 1
-0.25796367287 -0.25796367287 0.6524566368 0.00036444432184 1
-0.21040102869 -0.30179900992 0.70000368944 0.00035952939 1
-0.30179900992 -0.21040102869 0.70000368944 0.00035952939 1
-0.29434766185 -0.20045745165 0.79234814948 0.00035660584656 1
-0.29434766185 -0.20045745165 0.6076592294 0.00035660584656 1
-0.20045745165 -0.29434766185 0.79234814948 0.00035660584656 1
-0.20045745165 -0.29434766185 0.6076592294 0.00035660584656 1
-0.30143402002 -0.30143402002 0.75556305971 0.00055402789437 1
-0.30143402002 -0.30143402002 0.64444431917 0.00055402789437 1
-0.24585643082 -0.35265620071 0.70000368944 0.00054655621989 1
-0.35265620071 -0.24585643082 0.70000368944 0.00054655621989 1
-0.34971418415 -0.34971418415 0.76446190768 0.00082635381938 1
-0.34971418415 -0.34971418415 0.6355454712 0.00082635381938 1
-0.28523482889 -0.40914053267 0.70000368944 0.00081520953079 1
-0.20587161273 -0.45009621574 0.76152733314 0.00076800410045 1
-0.20587161273 -0.45009621574 0.63848004574 0.00076800410045 1
-0.27111707958 -0.50694509506 0.70000368944 0.00080240120519 1
-0.33948120798 -0.45987002895 0.76140292511 0.00083386553497 1
-0.33948120798 -0.45987002895 0.63860445377 0.00083386538093 1
-0.1922638858 -0.53877539672 0.75704288948 0.00074237830055 1
-0.1922638858 -0.53877539672 0.64296448941 0.00074237826197 1
-0.25883911385 -0.57024114832 0.66761987602 3.2609528988e-09 1
-0.54975654568 -0.54975654568 0.35285432295 0.002249742344 1
-0.38032529104 -0.38032529104 0.3196783984 0.0011444519949 1
-0.43345773912 -0.43345773912 0.26654595032 0.0015386334965 1
-0.48474755027 -0.48474755027 0.3939049148 0.0016581106482 1
-0.49158831071 -0.49158831071 0.20841537873 0.0019772937291 1
-0.51043384063 -0.51043384063 0.27205102259 0.00052876467716 1
-0.40172550329 -0.40172550329 0.36920583844 0.00012445443015 1
-0.56981631891 -0.56981631891 0.38513721171 0.00032084408135 1
-0.473646891 -0.3237287473 0.37627494214 0.0011669558442 1
-0.42532809198 -0.26857775291 0.27467559746 0.0011129139298 1
-0.50838223801 -0.20449245322 0.33439143901 0.0011456311675 1
-0.53981661318 -0.36895450868 0.33104918076 0.001604093705 1
-0.48474755027 -0.30609877464 0.21525613917 0.0014599820455 1
-0.45900903852 -0.20834956076 0.40084913341 5.3504845353e-05 1
-0.51259812606 -0.28478256976 0.20799103522 0.00052522763544 1
-0.39903894713 -0.27175459777 0.57481487063 0.00080857796915 1
-0.41335495112 -0.28252033964 0.4174833498 0.00082304208479 1
-0.4780690411 -0.22577399339 0.47422969605 0.00080927110701 1
-0.49954784651 -0.25883419261 0.58187405718 0.00080216838827 1
-0.44366873115 -0.31907236546 0.52154169674 0.00082796390927 1
-0.54780017607 -0.25870538081 0.44129830863 0.0011585891335 1
-0.50838223801 -0.36561225043 0.49551123622 0.0011907965451 1
-0.51240889584 -0.23258837935 0.52891934281 5.0314981892e-06 1
-0.3972109821 -0.3972109821 0.57775528804 0.000839813635 1
-0.45514816317 -0.45514816317 0.55992414014 0.0012110700198 1
-0.42532809198 -0.42532809198 0.43142593654 0.0011886770764 1
-0.5187335642 -0.5187335642 0.54035465698 0.0017176663929 1
-0.44846115065 -0.44846115065 0.49359475336 2.9647792724e-05 1
-0.27175459777 -0.39903894713 0.57481487063 0.00080857796915 1
-0.28252033964 -0.41335495112 0.4174833498 0.00082304208479 1
-0.22577399339 -0.4780690411 0.47422969605 0.00080927110701 1
-0.25883419261 -0.49954784651 0.58187405718 0.00080216838827 1
-0.31907236546 -0.44366873115 0.52154169674 0.00082796390927 1
-0.25870538081 -0.54780017607 0.44129830863 0.0011585891335 1
-0.36561225043 -0.50838223801 0.49551123622 0.0011907965451 1
-0.23258837935 -0.51240889584 0.52891934281 5.0314981892e-06 1
-0.37118679761 -0.37118679761 0.46561400794 0.00083123354824 1
-0.20510438211 -0.20510438211 0.58410829165 0.00023181420822 1
-0.21240781158 -0.21240781158 0.48759587786 0.00035935683523 1
-0.24157599547 -0.24157599547 0.56349979907 0.00035992894269 1
-0.24820138361 -0.24820138361 0.45180230583 0.00054595275227 1
-0.28228479864 -0.28228479864 0.54049705827 0.00054716313723 1
-0.20330081088 -0.31960810545 0.49670287856 0.00054285771989 1
-0.31960810545 -0.20330081088 0.49670287856 0.00054285771989 1
-0.34394920032 -0.23423722736 0.59209794633 0.00054211185207 1
-0.23423722736 -0.34394920032 0.59209794633 0.00054211185207 1
-0.2879553687 -0.2879553687 0.41204832074 0.00081078134547 1
-0.3274978652 -0.3274978652 0.51494915784 0.00081592118692 1
-0.23586314912 -0.37079918132 0.46414054032 0.0008086122467 1
-0.37079918132 -0.23586314912 0.46414054032 0.0008086122467 1
-0.28873792585 -0.28873792585 0.43983691119 8.9042010729e-06 1
-0.32232890718 -0.32232890718 0.57244285212 1.780262203e-09 1
-0.3319125388 -0.3319125388 0.36809115064 0.00081820015274 1
-0.28252033964 -0.28252033964 0.28664873832 0.00078794211987 1
-0.37118679761 -0.2343896815 0.32881689183 0.00080798231287 1
-0.2343896815 -0.37118679761 0.32881689183 0.00080798231287 1
-0.22577399339 -0.22577399339 0.22193464834 0.00073256229566 1
-0.3237287473 -0.3237287473 0.22635679844 0.0010612217096 1
-0.20330081088 -0.20330081088 0.38039558399 0.00054032600762 1
-0.23586314912 -0.23586314912 0.32920450812 0.00079293494141 1
-0.35862907363 -0.35862907363 0.25450285636 0.0003019915954 1
-0.25776261159 -0.25776261159 0.31755674759 8.5178346374e-05 1
-0.3237287473 -0.473646891 0.37627494214 0.0011669558442 1
-0.26857775291 -0.42532809198 0.27467559746 0.0011129139298 1
-0.20449245322 -0.50838223801 0.33439143901 0.0011456311675 1
-0.36895450868 -0.53981661318 0.33104918076 0.001604093705 1
-0.30609877464 -0.48474755027 0.21525613917 0.0014599820455 1
-0.20834956076 -0.45900903852 0.40084913341 5.3504845353e-05 1
-0.28478256976 -0.51259812606 0.20799103522 0.00052522763544 1
-0.064458218237 -0.34971418415 0.35028950529 0.00081388031544 1
-0.12518881881 -0.27175459777 0.30096474231 0.00078372936212 1
-0.061523643698 -0.20587161273 0.2499074737 0.00072390988417 1
-0.061399235669 -0.33948120798 0.24013366049 0.00076537416206 1
-0.1784619927 -0.31907236546 0.25633495829 0.0007706223492 1
-0.055559370272 -0.30143402002 0.39856966942 0.00055231274754 1
-0.10790574311 -0.23423722736 0.35605448912 0.00053783715284 1
-0.1850545316 -0.3274978652 0.37250582424 0.00080757239195 1
-0.088773317857 -0.30034261557 0.33451358069 4.8860381903e-05 1
0.064458218237 -0.34971418415 0.35028950529 0.00081388031544 1
0.0 -0.28523482889 0.29086315677 0.00078663446887 1
0.12518881881 -0.27175459777 0.30096474231 0.00078372936212 1
0.061523643698 -0.20587161273 0.2499074737 0.00072390988417 1
0.061399235669 -0.33948120798 0.24013366049 0.00076537416206 1
0.1784619927 -0.31907236546 0.25633495829 0.0007706223492 1
0.0 -0.21040102869 0.39820467952 0.00035907941336 1
0.055559370272 -0.30143402002 0.39856966942 0.00055231274754 1
